"id","courseName","academy","applicationDeadline""8305","Computer Science","University of Potsdam","Information about the application deadlines can be found here.  Winter semester: 1 June Summer semester: 1 December"
"9835","Digitalisation & Sustainability in Materials Science & Engineering","University of Bayreuth","Application periods:  1 March to 15 June (for winter semester)  1 September to 15 January (for summer semester)"
"4033","Evolution, Ecology and Systematics (Master of Science)","Ludwig-Maximilians-Universität München","28 February for the following winter semester For further information, please check our programme website."
"4013","Master of Science Biodiversity, Evolution, Ecology","Freie Universität Berlin","Application and registration period: 15 April &ndash; 31 May Please see this link."
"4174","Master of Science in Biochemistry (MSc Biochem)","Ruhr-Universität Bochum","All applicants: Beginning of June to 15 July for the following winter semester Application recommended by 15 June"
"6159","Master of Science in Electrical and Information Engineering","Kiel University","Information on the different application deadlines can be found in the &#39;Procedure&#39; section of the Department of Electrical and Information Engineering website, which contains information on the application process. Please note the different deadlines in the sections &#39;Prospective students from Germany and other EU member states&#39; and &#39;Prospective students from countries outside the EU&#39;."
"4800","Master of Science in Management and Digital Technologies","Ludwig-Maximilians-Universität München"," 	Application submission: From 1 February until 15 May 	Application review: Until the end of May 	Candidate assessment: Mid-June 	Final decision: Until the end of June "
"4300","Master of Science in Manufacturing Technology (MMT)","TU Dortmund University","Application period: 1 January to 15 March"
"4767","Master of Science in Meteorology (research-oriented)","Johannes Gutenberg University Mainz","Winter semester application period: From the beginning of April to 1 September  Summer semester application period: From the beginning of October to 1 March"
"7089","Master of Science in Physics (Research-Oriented)","Johannes Gutenberg University Mainz","The MSc in Physics programme has adopted a fixed application deadline of 1 September for applications for the winter semester (WiSe) of any given year (instruction begins in mid-October) and a deadline of 1 March for applications for the summer semester (SoSe) of any given year (instruction begins in mid-April).&nbsp; Please note that JGU Mainz is moving to an online-only system to process the majority of applications (while a minority of applications will be randomly selected for paper submissions).  Please be aware that normal processing times between submitting a completed application and receiving a decision on your application spans about six to eight weeks, although some applications may take longer to evaluate.&nbsp;For more information, please contact the programme coordinator listed."
"8941","Master of Science in Soft Matter and Materials","Johannes Gutenberg University Mainz","From 1 April through 1 September&nbsp;for the following winter semester From 1 October through 1&nbsp;March for the following summer semester  (Note that these deadlines may be subject to change. Please consult the programme website.)"
"4691","Master of Science: Advanced Synthesis & Catalysis","University of Regensburg","For the winter semester (starting October): 1 March to 1 June For the summer semester (starting April): 1 September to 1 December"
"4235","Molecular and Cellular Biology (Master of Science)","Ludwig-Maximilians-Universität München","28 February for the following winter semester. For further information, please check our programme website."
"4173","Master of Science Tropical Hydrogeology and Environmental Engineering (TropHEE)","Technical University of Darmstadt"," 	Deadline for the DAAD scholarship: 30 November 2025 (date of receipt by the university) 	Deadline for TropHEE programme: 15 July of the year in which students want to start their studies at the university 	The application phase always starts on 1 March.   These deadlines refer to the year before students intend to start the programme."
"6931","Master of Science in International Economics and Public Policy","Johannes Gutenberg University Mainz"," 	Winter semester: 1 April to 15 May 	Summer semester: 1 October to 15 November   (Note that these deadlines may be subject to changes. Please consult the programme homepage or find more information here.)"
"3687","International Food Business and Consumer Studies (IFBC)","Fulda University of Applied Sciences"," 	 	Applicants with a first academic degree acquired outside of Germany: 1 March in order to allow time for registration, financing, and visa formalities 	 	 	Applicants with degrees acquired in Germany: 1 September 	 "
"9988","Agrobioinformatics","Justus Liebig University Giessen","All applicants: 15 June  Application at www.uni-assist.de starts 1 May.  The JLU online portal for applicants with a German Bachelor&#39;s degree opens 1 June."
"9709","Cognitive System (MSc)","University of Hildesheim","Due to limited teaching capacity, the international Master&rsquo;s programme in Cognitive Systems is currently not accepting new students. We will update the information and announce the next application round as soon as the programme reopens."
"4637","Behavioural Neurobiology / Neuroethology, Master of Science in Biology","Julius-Maximilians-Universität Würzburg","For all applicants: Online application possible from May until 15 July for the following winter semester Online application possible from November until 15 January for the following summer semester"
"8355","Earth System Data Science and Remote Sensing","Leipzig University","31 May for the following winter semester&nbsp;  The application period starts approximately eight weeks before the deadline (uni-assist)."
"6084","International Master's Programme in Geodesy and Geoinformation Science","Technische Universität Berlin","For non-EU and EU applicants:  The application deadline for the following winter semester is 31 August.  Early application is highly recommended. The application period is from 1 June to 31 August."
"4166","Master of Science (MSc) in International Business Studies (MIBS)","FAU Erlangen-Nürnberg","EU/non-EU applicants: 31 May for the following winter semester"
"5550","Master of Science Evolution, Ecology and Systematics (MEES)","Friedrich Schiller University Jena"," 	1 April through 31 May (non-EU nationals) 	1 April through 31 August (Germany and EU nationals) "
"4114","Master of Science in Climate Physics: Meteorology and Physical Oceanography","Kiel University","The application period is expected to end 15 April for the following winter semester. Please consult the GEOMAR website https://www.geomar.de/studieren/msc-climate-physics/how-to-apply/ in January."
"4254","Master of Science in Geodesy and Geoinformatics, Specialisation Hydrography","HafenCity University Hamburg","Applicants with a non-German university degree have to apply via uni-assist and the ahoi application portal of the HafenCity University.  First step: You can submit your application at uni-assist starting from 1 March each year for the following winter semester. Uni-assist needs up to six weeks for checking the certificates. Therefore, we recommend that applicants submit the documents at uni-assist early enough to keep the application deadline of the HCU in our ahoi portal, which is 15 July for the following winter semester.  Second step: In addition, all applicants have to apply directly at HCU via the ahoi online application portal (1 June - 15 July):&nbsp;https://www.hcu-hamburg.de/en/sv/for-prospective-students"
"10556","Master of Science in Medical Physics and Physics of Living Systems","TU Dortmund University","Non-EU applicants with a foreign degree:   	 	winter semester: 2 January to 15 July 	 	 	summer semester: 15 November to 15 January 	   EU applicants with a foreign degree or non-EU applicants with an EU Bachelor&#39;s degree:   	 	winter semester: 2 January until Friday before the start of the lectures 	 	 	summer semester: 15 November until Friday before the start of the lectures 	   Please take a look at the website of the International Office&nbsp;for more details about the application/enrolment process."
"4423","Master of Science in Ocean and Climate Physics (MSc)","Universität Hamburg","Application is possible annually between 15 February and 31 March. No extensions can be granted.  You will need to complete the online application available on Universit&auml;t Hamburg&rsquo;s application portal during the application period. Please create a user account, enter your information online, and submit your application electronically.  (Please note that you can apply for one programme only!).  Note that your application can only be considered if your complete application documents reach us by the application deadline. This deadline is final.  Please follow this link for more information on the application process: https://www.ifm.uni-hamburg.de/en/education/master/04-application.html"
"10507","Master of Science in Statistics – Joint Master's Programme","Humboldt-Universität zu Berlin","2 May to 31 May (limitation period) for the following winter semester https://www.hu-berlin.de/en/studies/admission/calendar"
"6893","Master's in Biochemistry (Molecular Life Sciences or Molecular Oncology)","Julius-Maximilians-Universität Würzburg","EU and Non-EU applicants: 1 June for the following winter semester"
"4072","Molecular Life Sciences: Microbiology, Biotechnology and Biochemistry (MSc)","University of Göttingen","Non-EU citizen/non-EU Bachelor&rsquo;s degree holder: 15 February for the following winter semester  EU citizen/EU Bachelor&#39;s degree holder: 15 May for the following winter semester"
"4205","MSc Psychology: Learning Sciences and Human Development","Ludwig-Maximilians-Universität München","All applicants&nbsp;&ndash; online application: 1 March for the following winter semester For up-to-date information, please visit: https://www.lmu.de/psy/de/studium/m.sc.-psychology-learning-sciences/  International applicants&nbsp;additionally need to submit a hard-copy application by 31&nbsp;May for the following winter semester. Please visit the website of the international office for more information:&nbsp;https://www.lmu.de/en/study/important-contacts/international-office/index.html."
"8944","Digitalised Energy Systems","Carl von Ossietzky University of Oldenburg","The application period starts on 15 March for the following winter semester.  The application deadline is 15 July, and the deadline for international applicants is 15 June."
"9595","Information Engineering","Technical University of Munich"," 	1 February to 31 May (winter semester) 	1 September to 30 November (summer semester) "
"6934","Manuscript Cultures","Universität Hamburg","Applications will be opened in the summer for a beginning of studies in April of the following year."
"9964","Resilient Horticulture","Weihenstephan-Triesdorf University of Applied Sciences","15 July for the following winter semester (beginning of studies: 1 October) 15 January for the following summer semester (beginning of studies: 15 March)"
"7762","Human Movement Analytics: Biomechanics, Motor Control and Learning (HMA: BMCL)","Justus Liebig University Giessen","15 June for the following winter semester"
"8605","MA in Managing Global Dynamics","Technical University of Applied Sciences Würzburg-Schweinfurt (THWS)","1 May to 15 July for the following winter semester"
"9266","Sustainable Chemistry","Justus Liebig University Giessen","All applicants: 15 June  Applicants with a German Bachelor&#39;s degree: The JLU online portal opens on 1 June.  Applicants with a foreign Bachelor&rsquo;s degree: Application at www.uni-assist.de starts on 1 April. Please note that the revision period by uni-assist lasts two to four weeks. Documents have to be at our university by 15 June."
"6505","Forest and Ecosystem Sciences (FES)","University of Göttingen","Non-EU applicants:   	For the following winter semester: 15 March   EU applicants:   	For the following winter semester: 15 June   To be considered for a DAAD EPOS scholarship: 31 October*  *Only Tropical and International Forestry (TIF) study track, only non-EU applicants &mdash; for a programme start in the winter semester of the following year  *No EPOS scholarship application possible in 2025!"
"8604","MEng in Business Engineering","Technical University of Applied Sciences Würzburg-Schweinfurt (THWS)","1 April to 15 June&nbsp;for the following winter semester"
"10417","Sustainable Entrepreneurship","Nordhausen University of Applied Sciences","30 April 2026 (winter semester 2026/2027)"
"4124","International Master of Science in Water Resources and Environmental Engineering (WATENV)","Leibniz University Hannover","Non-EU applicants:&nbsp;15 January for the following winter semester (30 September for DAAD scholarships)  EU applicants: 15 July for the following winter semester"
"9116","Master of Science in Quantitative Decision Making in Economics and Management (QDEM)","Johannes Gutenberg University Mainz","From 1 April through 15 May for the following winter semester"
"4771","Space Sciences and Technologies – Sensing, Processing, Communication (Space-ST)","University of Bremen","30 April for the following winter semester"
"4885","Human Rights Studies in Politics, Law and Society","Fulda University of Applied Sciences","15 June  Important note: Information on the result of the application process will be communicated around 20 July. International applicants who need a student visa for Germany can therefore&nbsp;request an appointment at the embassy in the days following 20 July."
"3689","Intercultural Communication and European Studies (ICEUS)","Fulda University of Applied Sciences","30 September  Early applications (March &ndash; June) are highly recommended for international applicants from outside of the EU for visa procedures. Submitting applications by July or August is recommended for all other students in order to have time to find accommodation."
"9636","Land Use Transformation (MSc)","Osnabrück University of Applied Sciences","Applications for summer semester 2026:   	Applicants with foreign degree documents apply via uni-assist: 1 August 2025 to 1 October 2025. 	Applicants with German degree documents apply directly at the university: 1 September 2025 to 15 January 2026.   Applications for winter semester 2026/27:   	Applicants with foreign degree documents apply via uni-assist: 1 February to 1 April 2026. 	Applicants with German degree documents apply directly at the university: 1 March to 15 July 2026. "
"10358","Master's in Sustainable Intensification of Agricultural Production Systems","Bingen University of Applied Sciences","Please inform yourself about the current information at the Bingen UAS website."
"5327","Master of Science with Tracks in Quantitative Accounting, Quantitative Economics, Quantitative Finance and Quantitative Marketing (MSQ)","Goethe University Frankfurt","Applications will be reviewed in three stages with the following deadlines: 31 January 31 March 31 May  Particularly strong candidates from the first two stages will receive a positive admissions decision within approximately six weeks of the deadline for the respective stage. Other applicants from these two stages will receive the admissions decision together with the applicants from stage three.  Applicants from the third stage will learn about a positive admissions decision by the middle of July. All applicants who could not be admitted will be duly informed once the admissions process has been completed.  GSEFM strongly encourages candidates to apply in stage one or stage two, in part to have sufficient time for visa applications and other arrangements."
"4619","Biological Resources MSc","Rhine-Waal University of Applied Sciences","All applicants: 15 July for the following winter semester All applicants: 15 January for the following summer semester"
"4224","Bionics MSc","Rhine-Waal University of Applied Sciences","All applicants: 15 July for the following winter semester All applicants: 15 January for the following summer semester"
"4473","Global Management (MA)","Hof University of Applied Sciences","1. Application period for the winter semester:   	for EU applicants: 1 May to 15 July 	for non-EU applicants: 15 April to 31 May   2. Application period for the summer semester:   	for EU applicants: 15 November to 15 January 	for non-EU applicants: 5 November to 30 November   If you have acquired your university entrance certificate abroad, it has to be assessed by uni-assist before you send it to Hof University. We advise you to send your documents to uni-assist at least four weeks before the application deadline at Hof University.  On the following links, you will find more information on the general entry requirements and the specific entry&nbsp;requirements."
"9066","Management in Non-Profit Organisations","Osnabrück University of Applied Sciences","Non-EU applicants with foreign degrees apply via uni-assist from 1 February to 1 April.  EU applicants with foreign degrees apply via uni-assist&nbsp;from 1 May to 15 July.  Applicants with a German degree apply via the Osnabr&uuml;ck University of Applied Sciences application portal from 1 May to 15 July.  Applicants for the DAAD Helmut Schmidt Scholarship apply via online application portal the from 1 June to 31 July for the winter semester in the following year."
"4398","Refinement and Sustainability of Polymer and Composite Products","Kaiserslautern University of Applied Sciences","15 November for the following summer semester 31 May for the following winter semester"
"6237","Sustainable Textiles (MEng)","Hof University of Applied Sciences","Our application portal is open during the following application periods:   	5 November &ndash; 30 November for the following summer semester 	15 April &ndash; 31 May for the following winter semester "
"9703","Sustainability Science: Governance and Law (MA)","Leuphana University Lüneburg","Online application for students with EU degrees directly at Leuphana University before 1 June Online application for students with non-EU degrees via uni-assist before 1 May"
"9619","Master's in European Economic Policy","HTW Berlin University of Applied Sciences","1 December for the following summer semester"
"8424","International Master's in Farm Management (MFM)","Weihenstephan-Triesdorf University of Applied Sciences","1 January for the following summer semester"
"9695","Sustainability Science: Ecosystems, Biodiversity and Society (MSc)","Leuphana University Lüneburg","Online application for students with EU degrees directly at Leuphana University until 1 June Online application for students with non-EU degrees via uni-assist until 1 May"
"4583","Financial Services Management","Kaiserslautern University of Applied Sciences","31 May for the following winter semester and 1 December for the following summer semester"
"10453","Management, Leadership, Innovation (MLI)","University of Applied Sciences Koblenz","For the winter semester (semester start: 1 October):   	Applicants with a German degree: Apply by 15 July. 	Applicants with a degree obtained outside of Germany: Apply by 15 June.   For the summer semester (semester start: 1 April):   	Applicants with a German degree: Apply by 15 January. 	Applicants with a degree obtained outside of Germany: Apply by 15 December.   If you have obtained your university entrance qualification abroad, you must apply via uni-assist."
"3826","Master of Arts in International Business (MA.IB)","Mainz University of Applied Sciences","15 June International applicants are encouraged to submit their applications earlier."
"6451","Tourism Development Strategies (TDS)","Stralsund University of Applied Sciences","Information on current application deadlines can be found here.  Application procedure for international students"
"9205","Com­mu­ni­ca­ti­on & De­sign for Sustaina­bi­li­ty (MA)","Neu-Ulm University of Applied Sciences","EU applicants: 2 May to 31 August for the following winter semester  Non-EU applicants: 2 May to 15 July for the following winter semester"
"7728","MSc Global Public Health","Deggendorf Institute of Technology","15 April to 15 June for October entries (winter semester)"
"9702","Sustainability Science: Entrepreneurship, Agency and Leadership (MA)","Leuphana University Lüneburg","Online application for students with EU degrees directly at Leuphana University before 1 June Online application for students with non-EU degrees via uni-assist before 1 May"
"3751","Microelectronics and Microsystems","Hamburg University of Technology","1 March"
"3705","Master in International Business (MIB)","HTW Berlin University of Applied Sciences","All applicants must apply by 15 June&nbsp;for&nbsp;the following summer semester. Ensure that your application contains&nbsp;all&nbsp;the required documents. Only complete applications can be considered in the selection process. Further information can be found here:&nbsp;https://international-business.htw-berlin.de/master/for-applicants/application/."
"6098","Master of International Business and Finance","Technical University of Applied Sciences Augsburg","15 June for the following winter semester"
"8538","Social Entrepreneurship for Sustainable Develop­ment (MA)","Neu-Ulm University of Applied Sciences","EU applicants: 2 May to 31 August for the following winter semester  Non-EU applicants: 2 May to 15 July for the following winter semester"
"4687","Sustainable Development Management, MA","Rhine-Waal University of Applied Sciences","All applicants: 15 July for the following winter semester All applicants: 15 January for the following summer semester"
"8603","MA in International Social Work with Refugees and Migrants","Technical University of Applied Sciences Würzburg-Schweinfurt (THWS)","15 October - 15 December for the following summer semester"
"6304","Master of Science in Geoinformatics","Trier University","Non-EU citizens:   	15 January 2026 for the summer semester 2026 (admission also valid for the winter semester 2026/27) 	31 May 2026 for the winter semester 2026/27 (admission also valid for the summer semester 2027)   German citizens, EU citizens, and applicants with a BA or MA degree from a German university:   	15 March 2026 for the summer semester 2026 (admission also valid for the winter semester 2026/27) 	15 September 2026 for the winter semester 2026/27 (admission also valid for the summer semester 2027)   Recommended start of the programme: winter semester  Admission is generally valid for two subsequent semesters. Applicants from countries requiring a visa for entering Germany should consider applying until 15 January for beginning their studies in the winter semester of the same year, giving them more time to complete the visa process and to prepare their stay."
"6327","Master of Science in Mathematical Physics","Leipzig University","31 May for the following winter semester (uni-assist) The application period starts approximately eight weeks before the deadline."
"8417","Master of Science in Software Engineering","University of Hildesheim","Non-EU applicants: 30 June for the following winter semester EU applicants: 31 August for the following winter semester  Non-EU applicants: 15 December for the following summer semester EU applicants: 15 February for the following summer semester"
"7623","Climate Change Management (MCC)","Weihenstephan-Triesdorf University of Applied Sciences","Applications can be submitted from early May to 15 July each year for enrolment in the following winter semester (1 October)."
"9609","Entrepreneurship & Innovation Management (MEsIM)","Magdeburg-Stendal University of Applied Sciences","Application with foreign degrees Application deadline:&nbsp;31 May  Application with German degrees Application deadline: 15 July"
"9572","International Entrepreneurship, Digitalisation and Sustainability (MSc)","Neu-Ulm University of Applied Sciences","EU applicants: 2 May to 31 August for the following winter semester 15 November to 15 February for the following summer semester  Non-EU applicants: 2 May to 15 July for the following winter semester 15 November to 15 January for the following summer semester"
"8931","Economics (MSE)","FAU Erlangen-Nürnberg","Applications for the Master&#39;s in Economics can be submitted between 1 May and 31 May."
"3924","Integrated Water Resources Management (MSc Joint Exchange Programme, Focus on Middle East and Northern Africa)","Technische Hochschule Köln (University of Applied Sciences)","Please check the programme website for current application deadlines: https://th-koeln.de/en/iwrm-mena  (Please consider that different application deadlines are set for scholarship and non-scholarship as well as international and German applicants.)"
"9713","Sustainability Science: Resources, Materials and Chemistry (MSc)","Leuphana University Lüneburg","Online application for students with EU degrees directly at Leuphana University before 1 June Online application for students with non-EU degrees via uni-assist before 1 May"
"6917","Applied Geosciences – Applied Mineralogy and Crystallography (AMC) (MSc)","RWTH Aachen University","Non-EU applicants: 1 March for the following winter semester (starting in October) or 1 September for the following summer semester (starting in April)  EU applicants: 15 July for the following winter semester (starting in October) or 15 January for the following summer semester (starting in April)"
"9941","AI-Driven Supply Chain Management (MSc)","Hof University of Applied Sciences","1. Application period for the winter semester:   	for EU applicants: 1 May to 15 July 	for non-EU applicants: 15 April to 31 May   2. Application period for the summer semester:   	for EU applicants: 15 November to 15 January 	for non-EU applicants: 5 November to 30 November   If you have acquired your university entrance certificate abroad, it has to be assessed by&nbsp;uni-assist&nbsp;before you send it to Hof University. We advise you to send your documents to uni-assist at least four weeks before the application deadline at Hof University.  On the following links, you will find more information on the&nbsp;general entry requirements&nbsp;and the&nbsp;specific entry&nbsp;requirements."
"10570","Applied Physics (MSc)","RheinMain University of Applied Sciences","The first possible application will be for the winter semester 2026, with the first application deadline on 15 July 2026.  For subsequent years, the application deadline for the winter semester is 15 July&nbsp;and for the summer semester 15 January.  Further details are available on the HSRM application page."
"9909","Artificial Intelligence Aided Mobility Design (MA)","Hof University of Applied Sciences","Our&nbsp;application portal&nbsp;is open during the following application periods:   	5 November to 30 November for the following summer semester 	15 April to 31 May for the following winter semester "
"10623","Battery Technologies","Kiel University of Applied Sciences","15 January for the following summer semester  15 July for the following winter semester  The programme will start for the first time in the winter semester 2026/27.  Please check our website regularly for updates: Battery Technologies | HAW Kiel"
"10567","Biomedical Engineering (MSc)","RheinMain University of Applied Sciences","The first possible application will be for the winter semester 2026, with the first application deadline on 15 July 2026.  For subsequent years, the application deadline for the winter semester is 15 July&nbsp;and for the summer semester 15&nbsp;January.  Further details are available on the HSRM application page."
"4025","Biomedical Engineering (MSc)","Hamburg University of Applied Sciences","Application periods:  1 June to 15 July&nbsp;(programme start: October) 1 December to 15 January&nbsp;(programme start: April)  Please have your school and Bachelor&#39;s certificates checked first by uni-assist (www.uni-assist.de) to get a VPD (&quot;Vorpr&uuml;fungsdokumentation&quot;) BEFORE applying to HAW Hamburg.  With your VPD, please apply using the HAW Hamburg&nbsp;online application portal.  The HAW Hamburg online application portal is open during the application period only.  You do not need to send your documents with the postal mail to complete your application."
"9632","Design Entrepreneurship","Osnabrück University of Applied Sciences","Application period: 1 February until 15 April for all applicants"
"5433","EMMaH – European Master of Medical Technology and Healthcare Business (MSc)","Hamburg University of Applied Sciences","1&nbsp;November to 31&nbsp;December&nbsp;(programme start: 1 October of the following year)"
"7161","Entrepreneurship (MA)","Worms University of Applied Sciences","15 June for the following winter semester 15 December for the following summer semester  Additionally, please check our website.  Additional information for international applicants:  International students are required to obtain a visa and provide proof of sufficient financial resources for their studies in Germany. As the visa application process may take several months, it is highly recommended to initiate the application as early as possible. In general, it is possible to schedule an appointment for the visa application even before receiving the letter of admission. However, the admission letter must be presented at the appointment.  It is strongly advised to thoroughly inform oneself about the required documents for the visa application, the amount of financial proof needed, and the available funding options for studying in Germany."
"9013","Environmental and Recycling Technology","Nordhausen University of Applied Sciences","30 April 2026&nbsp;(winter semester 2026/2027 and&nbsp;summer semester 2027)"
"4677","Expanded Media","Darmstadt University of Applied Sciences","German applications: 1 August for the winter semester / 1 February for the summer semester International applications: 1 June for the winter semester / 1 December for the summer semester"
"4750","Geomatics","Neubrandenburg University of Applied Sciences","April - 31 May"
"10629","Geothermal Energy Systems","Bochum University of Applied Sciences","Non-EU applicants:   	15 December for the following summer semester 	15 June for the following winter semester   EU applicants:   	15 January&nbsp;for the following summer semester 	15 July&nbsp;for the following winter semester "
"10447","Information and Communication Engineering","Hamburg University of Applied Sciences","Application period:  1 June to 15 July (programme start: October)  Please have your school and Bachelor&#39;s certificates checked first by uni-assist (www.uni-assist.de) to get a VPD (&quot;Vorpr&uuml;fungsdokumentation&quot;) BEFORE applying to HAW Hamburg.  With your VPD, please apply using the myHAW online application portal: https://myhaw.haw-hamburg.de.  The online application portal is open during the application period only.  You do not need to send your documents with the postal mail to complete your application."
"8524","Interdisciplinary Engineering","Trier University of Applied Sciences","Winter semester:   	Applicants with German school leaving certificates: 15 September 	Applicants with non-German school leaving certificates: 31 July 	Deadline for missing documents: 15 August   Summer semester   	Applicants with German school leaving certificates: 15 March 	Applicants with non-German school leaving certificates: 31 January 	Deadline for missing documents: 15 February   https://www.hochschule-trier.de/en/main-campus/study/application-admission/information"
"3631","International Business and Management (MA)","Osnabrück University of Applied Sciences"," 	Non-EU applicants with a foreign degree apply via uni-assist from 1 February to 1 April. 	EU applicants with a foreign degree apply via uni-assist&nbsp;from 1 May to 15 July. 	All applicants with a German degree apply via the Osnabr&uuml;ck University of Applied Sciences application portal from 1 May to 15 July.   More details on the admission and application process"
"3688","International Management","Fulda University of Applied Sciences","EU-nationals:   	Winter semester: 15 July 	Summer semester: 15 January   Other nationalities:   	Winter semester: 15 June 	Summer semester: 15 December   For updates and details, see: https://www.hs-fulda.de/en/study/information-for-your-application"
"4549","International Management and Finance (Double Degree)","Kaiserslautern University of Applied Sciences","31 May for the following winter semester"
"7599","International Master's in Biomedical Engineering (BME)","Anhalt University of Applied Sciences","15 January and 5 July annually"
"4064","MA in Global Trade Management","Worms University of Applied Sciences"," 	15 June for the following winter semester 	15 December for the following summer semester   For more information, please check our website.  Additional information for international applicants:  International students are required to obtain a visa and provide proof of sufficient financial resources for their studies in Germany. As the visa application process may take several months, it is highly recommended to initiate the application as early as possible. In general, it is possible to schedule an appointment for the visa application even before receiving the letter of admission; however, the admission letter must be presented at the appointment. It is strongly advised to thoroughly inform oneself about the required documents for the visa application, the amount of financial proof needed, and the available funding options for studying in Germany."
"9271","Master's in International Management (MA)","Aschaffenburg University of Applied Sciences","Please have a look here: https://www.th-ab.de/en/education/degree-seeking-students/forms/apply/."
"4678","Master's in International Media Cultural Work (IMC)","Darmstadt University of Applied Sciences","For international applicants who need to submit their application via uni-assist, the deadlines are as follows: 1 June &ndash; for the following winter semester 1 December &ndash; for the following summer semester It is highly recommended to submit the applications earlier in order to avoid last-minute pressure and delays. For more information, see: http://www.uni-assist.de Uni-assist is an institution that checks whether individual candidates&#39; formal qualifications are equivalent to the German standards required in order to apply to the requested programmes.  The deadlines for German degree holders are as follows:&nbsp; 1 September&nbsp;&ndash; for the following winter semester 1 March &ndash; for the following summer semester  Important for all applicants: Admission requirements:&nbsp;https://imc.mediencampus.h-da.de/application/ Frequently asked questions:&nbsp;https://imc.mediencampus.h-da.de/faq/"
"4202","Mechanical Engineering/Mechatronics (MSc)","Kaiserslautern University of Applied Sciences","1 December for the following summer semester; 31 May for the following winter semester"
"10523","Mechatronics","Nordhausen University of Applied Sciences","30 April 2026&nbsp;(winter semester 2026/2027 and summer semester 2027)"
"10470","Media Engineering","Anhalt University of Applied Sciences","15 March &ndash; 15 July (winter) 15 September &ndash; 15 January (summer)"
"10418","Microelectronic Systems","Hamburg University of Applied Sciences","For an application at HAW Hamburg (winter semester only): Application period: 1 June to 15 July (programme start: October)  Please have your school and Bachelor&#39;s certificates checked first by uni-assist (www.uni-assist.de) to get a VPD (&quot;Vorpr&uuml;fungsdokumentation&quot;) well in advance BEFORE applying to HAW Hamburg.  With your VPD,&nbsp; please apply using the myHAW online application system on the HAW Hamburg website.  You do not need to send your documents with the postal mail to complete your application.  If you have questions about the application process, please e-mail the admissions office: studierendensekretariat@haw-hamburg.de  The application deadlines and requirements for a&nbsp;programme start in March at FHW Heide&nbsp;can be found on their DAAD GATE database profile."
"3752","MSc in Electronics Engineering","Bremen University of Applied Sciences","Three-semester course of study for applicants holding a Bachelor&#39;s equivalent to 210 ECTS credits:   	winter semester: 1 June to 15 July 	summer semester: 15 December to 15 January   Four-semester course of study for applicants holding a Bachelor&#39;s equivalent to 180 ECTS credits   	only summer semester: 1 June to 15 October   via https://campino.hs-bremen.de/qisserver/pages/cs/sys/portal/hisinoneStartPage.faces"
"4027","MSc Pharmaceutical Biotechnology","Hamburg University of Applied Sciences","Application periods: 1 June to 15 July (programme start: October) 1 December to 15 January (programme start: April)  Please have your&nbsp;certificates checked by uni-assist BEFORE applying to HAW Hamburg: www.uni-assist.de.  With your VPD from uni-assist, you can then apply via the HAW Hamburg online application portal.  The HAW Hamburg online application portal is accessible only during the application period.  Please do not&nbsp;send an additional hard copy of your documents via postal mail."
"4059","MSc Renewable Energy Systems","Hamburg University of Applied Sciences","Application period:  1 April to 15 May (programme start: October)  Please have your school and Bachelor&#39;s certificates checked first by uni-assist (www.uni-assist.de) to get a VPD (&quot;Vorpr&uuml;fungsdokumentation&quot;) BEFORE applying to HAW Hamburg.  With your VPD, please apply using the myHAW online application portal:&nbsp;https://myhaw.haw-hamburg.de/qisserver/pages/cs/sys/portal/hisinoneStartPage.faces.  The HAW Hamburg online application portal is open during the application period&nbsp;only.  You do not need to send your documents with the postal mail to complete your application.&nbsp;"
"4068","Process Engineering and Energy Technology","Bremerhaven University of Applied Sciences","Applicants with a&nbsp;non-European Bachelor&#39;s degree have to start the application procedure via uni-assist. The deadlines are:   	winter semester: 30 June 	summer semester: 31 December   Applicants with a&nbsp;European&nbsp;Bachelor&#39;s degree have to follow another application procedure, as described on our webpages &ndash; see the application procedure. The deadlines are:   	winter semester: 15 August 	summer semester: 15 February "
"6455","Renewable Energy and E-Mobility (REEM)","Stralsund University of Applied Sciences","Information on current application deadlines can be found  here.  Application procedure for international students"
"9011","Renewable Energy Systems","Nordhausen University of Applied Sciences","30 April 2026&nbsp;(winter semester 2026/2027 and summer semester 2027)"
"7220","Sustainable Water Management and Engineering","Hof University of Applied Sciences","1. Application period for the winter semester:   	for EU applicants: 1 May to 15 July 	for non-EU applicants: 15 April to 31 May   2. Application period for the summer semester:   	for EU applicants: 15 November to 15 January 	for non-EU applicants: 5 November to 30 November   If you have acquired your university entrance certificate abroad, it has to be assessed by&nbsp;uni-assist&nbsp;before you send it to Hof University. We advise you to send your documents to uni-assist at least four weeks before the application deadline at Hof University.  On the following sites, you will find more information on the&nbsp;general entry requirements&nbsp;and the&nbsp;specific entry&nbsp;requirements."
"9682","Technology and Innovation Management","Harz University of Applied Sciences","The deadlines are:    	15 December for the following summer semester 	15 June for the following winter semester "
"9855","Textile Design (MA)","Hof University of Applied Sciences","Our&nbsp;application portal&nbsp;is open during the following application period: 5 November to 30 November&nbsp;for the following summer semester"
"6149","German Business Culture and International Management (MA)","Hochschule für Technik und Wirtschaft Dresden – University of Applied Sciences","International applicants: 15 June via&nbsp;uni-assist for the following winter semester  German applicants: 1 May to 15 July for the following winter semester"
